"","grpvar","term","grp","condval","condsd"
"188","FlightNumber:FlightOrigin","(Intercept)","FlightNo_73:State_E",0.231847268910906,0.190141956069779
"189","FlightNumber:FlightOrigin","(Intercept)","FlightNo_74:State_E",0.45924734928183,0.172238823199507
"190","FlightNumber:FlightOrigin","(Intercept)","FlightNo_75:State_E",0.130895295989803,0.0686857362788476
"191","FlightNumber:FlightOrigin","(Intercept)","FlightNo_76:State_E",-0.217425377118988,0.143479873704939
"192","FlightNumber:FlightOrigin","(Intercept)","FlightNo_77:State_C",-0.525562746788989,0.140242370517403
"193","FlightNumber:FlightOrigin","(Intercept)","FlightNo_78:State_E",0.050356791033842,0.120201353623973
"194","FlightNumber:FlightOrigin","(Intercept)","FlightNo_79:State_B",0.520875500218648,0.0832340264583127
"195","FlightNumber:FlightOrigin","(Intercept)","FlightNo_8:State_E",-0.047614341884447,0.062314754290055
"196","FlightNumber:FlightOrigin","(Intercept)","FlightNo_80:State_E",-0.0801437220398994,0.234749582443926
"197","FlightNumber:FlightOrigin","(Intercept)","FlightNo_81:State_B",-0.0969277127762565,0.39142246895942
"198","FlightNumber:FlightOrigin","(Intercept)","FlightNo_82:State_E",-0.0643968157975419,0.0895644283205546
"199","FlightNumber:FlightOrigin","(Intercept)","FlightNo_83:State_E",-0.0115462547274589,0.407554274335958
"200","FlightNumber:FlightOrigin","(Intercept)","FlightNo_84:State_E",0.364028057531412,0.292068272268476
"201","FlightNumber:FlightOrigin","(Intercept)","FlightNo_85:State_E",-0.18531395215123,0.146315065598559
"202","FlightNumber:FlightOrigin","(Intercept)","FlightNo_86:State_B",0.283797690707496,0.0940901504517644
"203","FlightNumber:FlightOrigin","(Intercept)","FlightNo_87:State_E",-0.0844652595716741,0.393627862964066
"204","FlightNumber:FlightOrigin","(Intercept)","FlightNo_88:State_E",0.897321763610016,0.0948946045023139
"205","FlightNumber:FlightOrigin","(Intercept)","FlightNo_89:State_C",0.35042811921685,0.243520818432702
"206","FlightNumber:FlightOrigin","(Intercept)","FlightNo_9:State_E",-0.480640378715651,0.12516845941868
"207","FlightNumber:FlightOrigin","(Intercept)","FlightNo_90:State_B",0.202377658616885,0.0906706860232067
"208","FlightNumber:FlightOrigin","(Intercept)","FlightNo_91:State_E",0.577798527248318,0.295447613692447
"209","FlightNumber:FlightOrigin","(Intercept)","FlightNo_92:State_B",-0.0850733271095778,0.258128610283416
"210","FlightNumber:FlightOrigin","(Intercept)","FlightNo_93:State_B",-0.60859441191912,0.14564074054547
"211","FlightNumber:FlightOrigin","(Intercept)","FlightNo_94:State_E",0.0181819625232643,0.109308865029289
"212","FlightNumber:FlightOrigin","(Intercept)","FlightNo_95:State_E",-0.0399144259443077,0.401960012388693
"213","FlightNumber:FlightOrigin","(Intercept)","FlightNo_96:State_B",-0.0458038159842706,0.400835504340908
"214","FlightNumber:FlightOrigin","(Intercept)","FlightNo_97:State_B",0.219865268112098,0.308144892566798
"215","FlightNumber:FlightOrigin","(Intercept)","FlightNo_98:State_E",0.480416542980678,0.101710512862794
"216","FlightNumber:FlightOrigin","(Intercept)","FlightNo_99:State_D",0.070521332763722,0.391450464401589
"217","FlightNumber:FlightOrigin","(Intercept)","FlightNo_NA:Itinerant/Other",0.0906751007570056,0.200455544057992
"218","FlightOrigin","(Intercept)","Itinerant/Other",0.0274708212976837,0.19791231907229
"219","FlightOrigin","(Intercept)","State_A",-0.141013539192684,0.167631857427615
"220","FlightOrigin","(Intercept)","State_B",-0.115551420181617,0.0716097178465698
"221","FlightOrigin","(Intercept)","State_C",0.194517272017343,0.0865392219796052
"222","FlightOrigin","(Intercept)","State_D",0.110385320805152,0.133872171849871
"223","FlightOrigin","(Intercept)","State_E",-0.29001605753805,0.0429177948106622
"224","FlightOrigin","(Intercept)","State_F",0.270646461087385,0.127076499275344
