"","grpvar","term","grp","condval","condsd"
"190","FlightNumber:FlightOrigin","(Intercept)","FlightNo_75:State_E",0.127297658938728,0.0499973434525847
"191","FlightNumber:FlightOrigin","(Intercept)","FlightNo_76:State_E",0.250890875858854,0.114733010578328
"192","FlightNumber:FlightOrigin","(Intercept)","FlightNo_77:State_C",0.129613180583507,0.096539968295737
"193","FlightNumber:FlightOrigin","(Intercept)","FlightNo_78:State_E",0.0346677465163078,0.11583117886762
"194","FlightNumber:FlightOrigin","(Intercept)","FlightNo_79:State_B",0.0229542091999265,0.0622862174337261
"195","FlightNumber:FlightOrigin","(Intercept)","FlightNo_8:State_E",0.255564371608951,0.0398371153046535
"196","FlightNumber:FlightOrigin","(Intercept)","FlightNo_80:State_E",-0.126057970832435,0.131907194779547
"197","FlightNumber:FlightOrigin","(Intercept)","FlightNo_81:State_B",-0.0726508094759361,0.242573880574257
"198","FlightNumber:FlightOrigin","(Intercept)","FlightNo_82:State_E",-0.262063524087784,0.0708828869055415
"199","FlightNumber:FlightOrigin","(Intercept)","FlightNo_83:State_E",-0.000488232936494501,0.25115203765217
"200","FlightNumber:FlightOrigin","(Intercept)","FlightNo_84:State_E",-0.0318889775147774,0.247302638317554
"201","FlightNumber:FlightOrigin","(Intercept)","FlightNo_85:State_E",-0.0135335232145519,0.213050119493478
"202","FlightNumber:FlightOrigin","(Intercept)","FlightNo_86:State_B",-0.209247492041474,0.0601423360579213
"203","FlightNumber:FlightOrigin","(Intercept)","FlightNo_87:State_E",-0.102828718188309,0.239228913989721
"204","FlightNumber:FlightOrigin","(Intercept)","FlightNo_88:State_E",-0.0160891938531424,0.0741533565096679
"205","FlightNumber:FlightOrigin","(Intercept)","FlightNo_89:State_C",-0.1971303264851,0.176324996861863
"206","FlightNumber:FlightOrigin","(Intercept)","FlightNo_9:State_E",0.0515720756114778,0.0542953126388247
"207","FlightNumber:FlightOrigin","(Intercept)","FlightNo_90:State_B",0.00672118414489097,0.06399543660828
"208","FlightNumber:FlightOrigin","(Intercept)","FlightNo_91:State_E",-0.126787585329676,0.196954709151011
"209","FlightNumber:FlightOrigin","(Intercept)","FlightNo_92:State_B",0.274232110020671,0.137616169560451
"210","FlightNumber:FlightOrigin","(Intercept)","FlightNo_93:State_B",0.010311942677001,0.0806989956145845
"211","FlightNumber:FlightOrigin","(Intercept)","FlightNo_94:State_E",0.0227080789984837,0.0604353380970508
"212","FlightNumber:FlightOrigin","(Intercept)","FlightNo_95:State_E",-0.0563741940623491,0.244422759648796
