Id,ActivityId,InterventionId,FinishTime,ActivityType,InterventionType,CommodityType,Commodity,Weight
1702777,1702718,1702776,2019-01-23T12:55:13Z,Airport,Detected,Fruit & Veg,APPLES,0.3
1702924,1702885,1702923,2019-01-04T02:41:39Z,Airport,Declared,Fruit & Veg,APPLES,0.2
1703095,1703036,1703094,2019-01-04T23:20:28Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1705397,1705153,1705396,2019-01-05T04:05:45Z,Airport,Declared,Fruit & Veg,TOMATOES,0.15
1705461,1705173,1705460,2019-01-05T04:20:09Z,Airport,Detected,Fruit & Veg,CAPSICUMS,0.2
1705462,1705173,1705460,2019-01-05T04:20:09Z,Airport,Detected,Fruit & Veg,APPLES,0.015
1707358,1707279,1707357,2019-01-05T09:25:11Z,Airport,Detected,Fruit & Veg,PEACHES,0.2
1707464,1707425,1707463,2019-01-05T09:50:31Z,Airport,Declared,Fruit & Veg,APPLES,0.4
1705639,1705193,1705636,2019-01-05T02:45:29Z,Airport,Detected,Fruit & Veg,CHILLIES,0.05
1707152,1707113,1707151,2019-01-05T08:20:31Z,Airport,Declared,Fruit & Veg,APPLES,0.3
1707667,1707608,1707666,2019-01-05T11:19:57Z,Airport,Declared,Fruit & Veg,APPLES,0.15
1710139,1710099,1710137,2019-01-06T00:35:29Z,Airport,Detected,Fruit & Veg,BANANAS,0.15
1710140,1710099,1710137,2019-01-06T00:35:29Z,Airport,Detected,Fruit & Veg,PEARS,0.15
1710222,1710099,1710221,2019-01-06T00:35:29Z,Airport,Declared,Fruit & Veg,FRUIT SALAD,0.2
1710262,1710099,1710261,2019-01-06T00:35:29Z,Airport,Detected,Fruit & Veg,LEMONS,0.15
1710713,1710631,1710712,2019-01-06T05:30:42Z,Airport,Detected,Fruit & Veg,MANGOES,0.3
1710714,1710631,1710712,2019-01-06T05:30:42Z,Airport,Detected,Fruit & Veg,AVOCADOS,0.2
1711184,1711145,1711183,2019-01-06T06:47:57Z,Airport,Declared,Fruit & Veg,APPLES,0.3
1711204,1711145,1711203,2019-01-06T06:47:57Z,Airport,Declared,Fruit & Veg,BANANAS,0.1
1711734,1711695,1711733,2019-01-06T07:30:31Z,Airport,Detected,Fruit & Veg,APPLES,0.4
1711993,1711882,1711992,2019-01-06T09:00:19Z,Airport,Declared,Fruit & Veg,BANANAS,0.15
1716271,1716200,1716238,2019-01-07T01:45:18Z,Airport,Detected,Fruit & Veg,LIMES,0.4
1716272,1716200,1716238,2019-01-07T01:45:18Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1716239,1716200,1716238,2019-01-07T01:45:18Z,Airport,Detected,Fruit & Veg,MANGOES,0.25
1716442,1713591,1716409,2019-01-07T02:07:34Z,Airport,Detected,Fruit & Veg,BLUEBERRIES,0.5
1716443,1713591,1716409,2019-01-07T02:07:34Z,Airport,Detected,Fruit & Veg,APPLES,0.1
1716410,1713591,1716409,2019-01-07T02:07:34Z,Airport,Detected,Fruit & Veg,PEARS,0.2
1716584,1713651,1716583,2019-01-07T02:01:03Z,Airport,Detected,Fruit & Veg,APPLES,0.1
1717471,1717312,1717470,2019-01-07T04:05:34Z,Airport,Declared,Fruit & Veg,APPLES,0.02
1717662,1713691,1717632,2019-01-07T03:30:44Z,Airport,Declared,Fruit & Veg,NECTARINES,0.2
1717633,1713691,1717632,2019-01-07T03:30:44Z,Airport,Declared,Fruit & Veg,APPLES,0.3
1717735,1713711,1717734,2019-01-07T04:12:20Z,Airport,Detected,Fruit & Veg,GRAPES,0.2
1717887,1713731,1717886,2019-01-07T03:25:15Z,Airport,Detected,Fruit & Veg,PEARS,0.2
1718120,1718017,1718119,2019-01-07T05:10:47Z,Airport,Detected,Fruit & Veg,APPLES,0.15
1718121,1718017,1718119,2019-01-07T05:10:47Z,Airport,Detected,Fruit & Veg,PEARS,0.15
1718122,1718017,1718119,2019-01-07T05:10:47Z,Airport,Detected,Fruit & Veg,PEACHES,0.18
1718226,1718167,1718225,2019-01-07T05:40:18Z,Airport,Detected,Fruit & Veg,BANANAS,0.15
1718227,1718167,1718225,2019-01-07T05:40:18Z,Airport,Detected,Fruit & Veg,MANGOES,0.5
1718290,1718167,1718289,2019-01-07T05:40:18Z,Airport,Detected,Fruit & Veg,APRICOTS,0.1
1718291,1718167,1718289,2019-01-07T05:40:18Z,Airport,Detected,Fruit & Veg,APPLES,0.5
1718815,1718736,1718814,2019-01-07T06:45:58Z,Airport,Detected,Fruit & Veg,PLUMS,0.12
1718816,1718736,1718814,2019-01-07T06:45:58Z,Airport,Detected,Fruit & Veg,APPLES,0.15
1722090,1720383,1722070,2019-01-08T02:04:00Z,Airport,Declared,Fruit & Veg,PEARS,0.1
1722071,1720383,1722070,2019-01-08T02:04:00Z,Airport,Declared,Fruit & Veg,APPLES,0.1
1723876,1723837,1723875,2019-01-08T09:35:01Z,Airport,Detected,Fruit & Veg,NECTARINES,0.15
1723877,1723837,1723875,2019-01-08T09:35:01Z,Airport,Detected,Fruit & Veg,CHERRY,0.05
1723878,1723837,1723875,2019-01-08T09:35:01Z,Airport,Detected,Fruit & Veg,STRAWBERRIES,0.05
1724817,1724778,1724816,2019-01-08T22:15:58Z,Airport,Detected,Fruit & Veg,BANANAS,0.4
1724818,1724778,1724816,2019-01-08T22:15:58Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1725064,1725025,1725063,2019-01-08T09:25:31Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1725127,1725088,1725126,2019-01-08T22:55:24Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1727129,1724694,1727123,2019-01-09T03:25:10Z,Airport,Declared,Fruit & Veg,NECTARINES,0.1
1727130,1724694,1727123,2019-01-09T03:25:10Z,Airport,Declared,Fruit & Veg,APPLES,0.35
1727131,1724694,1727123,2019-01-09T03:25:10Z,Airport,Declared,Fruit & Veg,POMEGRANATES,0.25
1727426,1724370,1727425,2019-01-08T22:00:40Z,Airport,Detected,Fruit & Veg,NECTARINES,0.15
1728125,1728086,1728124,2019-01-09T06:45:45Z,Airport,Detected,Fruit & Veg,AVOCADOS,0.2
1728483,1728444,1728482,2019-01-09T09:10:12Z,Airport,Detected,Fruit & Veg,APPLES,0.65
1729108,1729069,1729107,2019-01-09T21:25:55Z,Airport,Detected,Fruit & Veg,PEACHES,0.15
1729174,1729069,1729173,2019-01-09T21:25:55Z,Airport,Detected,Fruit & Veg,NECTARINES,0.2
1729175,1729069,1729173,2019-01-09T21:25:55Z,Airport,Detected,Fruit & Veg,APPLES,0.15
1729905,1729834,1729904,2019-01-09T22:49:42Z,Airport,Declared,Fruit & Veg,PEACHES,0.25
1729373,1728727,1729283,2019-01-09T22:30:52Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1729284,1728727,1729283,2019-01-09T22:30:52Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1736793,1735980,1736792,2019-01-11T06:20:17Z,Airport,Declared,Fruit & Veg,STRAWBERRIES,0.15
1736879,1736000,1736878,2019-01-11T06:30:45Z,Airport,Declared,Fruit & Veg,APPLES,0.15
1737018,1736040,1737017,2019-01-11T09:20:27Z,Airport,Detected,Fruit & Veg,CHILLIES,0.1
1737298,1736160,1737297,2019-01-11T10:30:09Z,Airport,Declared,Fruit & Veg,FRUIT SALAD,0.15
1737626,1737396,1737624,2019-01-11T20:24:09Z,Airport,Detected,Fruit & Veg,APRICOTS,1
1738318,1737951,1738286,2019-01-11T23:00:18Z,Airport,Detected,Fruit & Veg,GRAPES,0.3
1738319,1737951,1738286,2019-01-11T23:00:18Z,Airport,Detected,Fruit & Veg,PLUMS,0.2
1738287,1737951,1738286,2019-01-11T23:00:18Z,Airport,Detected,Fruit & Veg,CHERRY,0.3
1741221,1739892,1741220,2019-01-12T06:20:34Z,Airport,Detected,Fruit & Veg,BANANAS,0.15
1741305,1739892,1741304,2019-01-12T06:20:34Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1741351,1739972,1741350,2019-01-12T09:00:34Z,Airport,Detected,Fruit & Veg,LYCHEES,2
1741352,1739972,1741350,2019-01-12T09:00:34Z,Airport,Detected,Fruit & Veg,CHERRY,1.5
1741495,1740032,1741493,2019-01-12T11:35:32Z,Airport,Detected,Fruit & Veg,PEARS,0.5
1741699,1741657,1741698,2019-01-12T21:00:51Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1742112,1741561,1742111,2019-01-12T22:20:58Z,Airport,Detected,Fruit & Veg,APPLES,0.15
1742653,1741823,1742652,2019-01-13T00:52:06Z,Airport,Declared,Fruit & Veg,APPLES,0.2
1743467,1743408,1743466,2019-01-13T05:01:51Z,Airport,Detected,Fruit & Veg,APPLES,0.5
1747273,1746395,1747272,2019-01-14T02:24:00Z,Airport,Detected,Fruit & Veg,PLUMS,0.2
1748912,1748873,1748911,2019-01-14T21:20:15Z,Airport,Detected,Fruit & Veg,BANANAS,0.4
1748913,1748873,1748911,2019-01-14T21:20:15Z,Airport,Detected,Fruit & Veg,GRAPES,0.5
1749452,1749374,1749432,2019-01-16T02:45:55Z,Airport,Detected,Fruit & Veg,AVOCADOS,0.2
1749433,1749374,1749432,2019-01-16T02:45:55Z,Airport,Detected,Fruit & Veg,TOMATOES,0.5
1749536,1749465,1749503,2019-01-15T00:30:44Z,Airport,Detected,Fruit & Veg,BLUEBERRIES,0.25
1749537,1749465,1749503,2019-01-15T00:30:44Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1749504,1749465,1749503,2019-01-15T00:30:44Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1750028,1749931,1750027,2019-01-15T02:14:32Z,Airport,Declared,Fruit & Veg,BANANAS,0.4
1750239,1750197,1750238,2019-01-15T02:30:24Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1757339,1757300,1757338,2019-01-16T20:25:49Z,Airport,Detected,Fruit & Veg,APPLES,0.4
1758656,1758617,1758655,2019-01-14T03:45:08Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1759372,1759313,1759371,2019-01-17T01:53:25Z,Airport,Declared,Fruit & Veg,APPLES,0.2
1759669,1759622,1759668,2019-01-17T01:59:16Z,Airport,Detected,Fruit & Veg,MANDARINS,0.3
1759670,1759622,1759668,2019-01-17T01:59:16Z,Airport,Detected,Fruit & Veg,APPLES,0.5
1760924,1760697,1760904,2019-01-17T09:00:49Z,Airport,Detected,Fruit & Veg,CHERRY TOMATOES,0.25
1760905,1760697,1760904,2019-01-17T09:00:49Z,Airport,Detected,Fruit & Veg,BLUEBERRIES,0.125
1760978,1760697,1760977,2019-01-17T09:00:49Z,Airport,Declared,Fruit & Veg,APPLES,0.6
1767273,1767214,1767272,2019-01-19T03:25:00Z,Airport,Declared,Fruit & Veg,APRICOTS,0.25
1767538,1767447,1767537,2019-01-18T23:30:39Z,Airport,Detected,Fruit & Veg,BANANAS,0.005
1767771,1767732,1767770,2019-01-18T22:32:27Z,Airport,Declared,Fruit & Veg,BANANAS,0.2
1767925,1767795,1767853,2019-01-18T22:04:02Z,Airport,Declared,Fruit & Veg,POMEGRANATES,0.125
1767981,1767795,1767980,2019-01-18T22:04:02Z,Airport,Declared,Fruit & Veg,APPLES,0.15
1768348,1768309,1768347,2019-01-19T06:03:22Z,Airport,Detected,Fruit & Veg,BANANAS,0.3
1768778,1768739,1768777,2019-01-19T06:50:20Z,Airport,Detected,Fruit & Veg,APPLES,0.06
1768995,1768482,1768994,2019-01-19T06:40:19Z,Airport,Detected,Fruit & Veg,NECTARINES,0.2
1769044,1768439,1769043,2019-01-19T06:40:44Z,Airport,Detected,Fruit & Veg,BANANAS,0.1
1769297,1769238,1769296,2019-01-19T09:20:03Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1769298,1769238,1769296,2019-01-19T09:20:03Z,Airport,Detected,Fruit & Veg,CHERRY TOMATOES,0.2
1769589,1768582,1769588,2019-01-19T11:41:42Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1770079,1770040,1770078,2019-01-20T00:25:51Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1770248,1770209,1770247,2019-01-20T02:43:03Z,Airport,Detected,Fruit & Veg,CHERRY,0.1
1770330,1770272,1770310,2019-01-20T01:28:59Z,Airport,Detected,Fruit & Veg,PEARS,0.6
1770331,1770272,1770310,2019-01-20T01:28:59Z,Airport,Detected,Fruit & Veg,PLUMS,0.1
1770311,1770272,1770310,2019-01-20T01:28:59Z,Airport,Detected,Fruit & Veg,CHERRY,0.2
1770929,1770846,1770884,2019-01-20T03:34:03Z,Airport,Detected,Fruit & Veg,CHERRY,3
1770931,1770846,1770884,2019-01-20T03:34:03Z,Airport,Detected,Fruit & Veg,MANGOES,0.3
1770885,1770846,1770884,2019-01-20T03:34:03Z,Airport,Detected,Fruit & Veg,PEARS,0.5
1771614,1771555,1771613,2019-01-19T22:57:00Z,Airport,Detected,Fruit & Veg,LEMONS,0.1
1771720,1771680,1771718,2019-01-20T04:15:59Z,Airport,Detected,Fruit & Veg,GRAPES,0.4
1772667,1772291,1772647,2019-01-20T06:14:37Z,Airport,Detected,Fruit & Veg,CHERRY,0.2
1772648,1772291,1772647,2019-01-20T06:14:37Z,Airport,Detected,Fruit & Veg,PEARS,0.5
1772794,1772749,1772793,2019-01-20T05:45:46Z,Airport,Detected,Fruit & Veg,LYCHEES,1.5
1772795,1772749,1772793,2019-01-20T05:45:46Z,Airport,Detected,Fruit & Veg,BANANAS,0.6
1777252,1777193,1777251,2019-01-21T06:59:49Z,Airport,Detected,Fruit & Veg,BANANAS,0.3
1778113,1777539,1778112,2019-01-21T09:52:53Z,Airport,Detected,Fruit & Veg,BLUEBERRIES,0.2
1779197,1778895,1779196,2019-01-21T22:40:11Z,Airport,Detected,Fruit & Veg,APPLES,0.3
1782484,1781608,1782483,2019-01-22T10:42:36Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1783109,1779155,1783108,2019-01-22T04:10:18Z,Airport,Declared,Fruit & Veg,APPLES,0.1
1787720,1787681,1787719,2019-01-23T20:26:47Z,Airport,Detected,Fruit & Veg,PLUMS,0.4
1787721,1787681,1787719,2019-01-23T20:26:47Z,Airport,Detected,Fruit & Veg,PEACHES,0.2
1789455,1787946,1789454,2019-01-23T23:50:53Z,Airport,Detected,Fruit & Veg,BANANAS,0.3
1792703,1792612,1792683,2019-01-24T05:15:00Z,Airport,Declared,Fruit & Veg,STRAWBERRIES,0.125
1792684,1792612,1792683,2019-01-24T05:15:00Z,Airport,Declared,Fruit & Veg,BLUEBERRIES,0.125
1792996,1792957,1792995,2019-01-24T05:30:32Z,Airport,Detected,Fruit & Veg,AVOCADOS,0.2
1794400,1794354,1794399,2019-01-24T23:00:13Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1794807,1794768,1794806,2019-01-24T02:50:19Z,Airport,Detected,Fruit & Veg,APPLES,1.6
1795104,1793708,1795084,2019-01-25T00:36:02Z,Airport,Declared,Fruit & Veg,ORANGES,0.8
1795085,1793708,1795084,2019-01-25T00:36:02Z,Airport,Declared,Fruit & Veg,APPLES,0.5
1798336,1798277,1798335,2019-01-25T21:15:10Z,Airport,Detected,Fruit & Veg,MANGOES,0.025
1798707,1798668,1798706,2019-01-25T22:29:14Z,Airport,Detected,Fruit & Veg,GRAPES,0.2
1799072,1799033,1799071,2019-01-25T23:30:31Z,Airport,Detected,Fruit & Veg,PEARS,0.8
1799376,1798730,1799375,2019-01-25T21:45:34Z,Airport,Declared,Fruit & Veg,PEACHES,0.2
1799839,1799578,1799838,2019-01-26T01:45:05Z,Airport,Detected,Fruit & Veg,BLUEBERRIES,0.05
1799953,1799914,1799952,2019-01-26T02:50:14Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1802630,1802591,1802629,2019-01-26T22:50:22Z,Airport,Detected,Fruit & Veg,APPLES,0.8
1802739,1802700,1802738,2019-01-27T00:20:45Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1803034,1802157,1803033,2019-01-26T22:30:52Z,Airport,Detected,Fruit & Veg,TOMATOES,0.4
1803054,1802157,1803053,2019-01-26T22:30:52Z,Airport,Detected,Fruit & Veg,CHILLIES,0.15
1803056,1802157,1803053,2019-01-26T22:30:52Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1803057,1802157,1803053,2019-01-26T22:30:52Z,Airport,Detected,Fruit & Veg,CAPSICUMS,0.3
1803901,1802441,1803900,2019-01-27T03:40:09Z,Airport,Detected,Fruit & Veg,CHERRY TOMATOES,0.1
1803902,1802441,1803900,2019-01-27T03:40:09Z,Airport,Detected,Fruit & Veg,APPLES,0.15
1804104,1804065,1804103,2019-01-27T05:46:00Z,Airport,Detected,Fruit & Veg,BANANAS,0.4
1804105,1804065,1804103,2019-01-27T05:46:00Z,Airport,Detected,Fruit & Veg,GRAPES,0.1
1804455,1804416,1804454,2019-01-27T06:20:17Z,Airport,Detected,Fruit & Veg,MANDARINS,0.2
1804672,1804633,1804671,2019-01-27T09:10:00Z,Airport,Detected,Fruit & Veg,MANGOES,2
1805415,1805376,1805414,2019-01-27T10:00:26Z,Airport,Detected,Fruit & Veg,APPLES,0.4
1806335,1806165,1806333,2019-01-27T23:00:07Z,Airport,Detected,Fruit & Veg,TOMATOES,0.4
1806506,1806467,1806505,2019-01-27T21:05:24Z,Airport,Detected,Fruit & Veg,BANANAS,0.1
1807011,1806872,1807010,2019-01-27T23:22:28Z,Airport,Declared,Fruit & Veg,APPLES,0.15
1807609,1806016,1807605,2019-01-28T01:43:52Z,Airport,Detected,Fruit & Veg,APPLES,0.3
1807610,1806016,1807605,2019-01-28T01:43:52Z,Airport,Detected,Fruit & Veg,CHERRY TOMATOES,0.3
1807611,1806016,1807605,2019-01-28T01:43:52Z,Airport,Detected,Fruit & Veg,AVOCADOS,0.2
1807706,1806016,1807705,2019-01-28T01:43:52Z,Airport,Detected,Fruit & Veg,PEACHES,0.25
1808030,1806096,1808029,2019-01-28T03:45:50Z,Airport,Detected,Fruit & Veg,CAPSICUMS,0.5
1814504,1811613,1814503,2019-01-29T07:28:05Z,Airport,Detected,Fruit & Veg,GRAPES,0.2
1814524,1811613,1814523,2019-01-29T07:28:05Z,Airport,Detected,Fruit & Veg,BANANAS,0.006
1816565,1815370,1816564,2019-01-29T23:00:39Z,Airport,Declared,Fruit & Veg,APPLES,0.2
1816585,1815370,1816584,2019-01-29T23:00:39Z,Airport,Declared,Fruit & Veg,BANANAS,0.3
1816703,1815330,1816702,2019-01-29T22:36:28Z,Airport,Detected,Fruit & Veg,APPLES,0.3
1816704,1815330,1816702,2019-01-29T22:36:28Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1823303,1823239,1823302,2019-01-30T22:30:25Z,Airport,Declared,Fruit & Veg,BANANAS,1
1823304,1823239,1823302,2019-01-30T22:30:25Z,Airport,Declared,Fruit & Veg,NECTARINES,1
1823335,1823239,1823334,2019-01-30T22:30:25Z,Airport,Declared,Fruit & Veg,BLUEBERRIES,0.1
1824421,1824382,1824420,2019-01-31T01:48:00Z,Airport,Declared,Fruit & Veg,APPLES,0.2
1824542,1823433,1824541,2019-01-30T22:45:04Z,Airport,Detected,Fruit & Veg,APRICOTS,0.01
1824944,1824885,1824943,2019-01-31T03:30:00Z,Airport,Detected,Fruit & Veg,BANANAS,0.4
1825052,1825013,1825051,2019-01-31T04:25:00Z,Airport,Detected,Fruit & Veg,LEMONS,0.5
1825906,1825340,1825905,2019-01-31T06:45:23Z,Airport,Detected,Fruit & Veg,BANANAS,0.1
1828692,1827610,1828691,2019-02-01T02:14:07Z,Airport,Detected,Fruit & Veg,NECTARINES,0.2
1828744,1827610,1828743,2019-02-01T02:14:07Z,Airport,Detected,Fruit & Veg,STRAWBERRIES,0.5
1828745,1827610,1828743,2019-02-01T02:14:07Z,Airport,Detected,Fruit & Veg,BANANAS,0.4
1828956,1827630,1828955,2019-02-01T01:44:32Z,Airport,Declared,Fruit & Veg,GRAPES,0.2
1829151,1827550,1829150,2019-02-01T00:44:41Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1829152,1827550,1829150,2019-02-01T00:44:41Z,Airport,Detected,Fruit & Veg,APPLES,0.15
1829286,1829208,1829266,2019-02-01T03:34:54Z,Airport,Declared,Fruit & Veg,BANANAS,0.2
1829267,1829208,1829266,2019-02-01T03:34:54Z,Airport,Declared,Fruit & Veg,BANANAS,0.2
1829451,1829347,1829450,2019-02-01T04:05:52Z,Airport,Declared,Fruit & Veg,APPLES,0.15
1829601,1829500,1829600,2019-02-01T03:00:16Z,Airport,Declared,Fruit & Veg,BANANAS,0.1
1830312,1829953,1830311,2019-02-01T06:35:38Z,Airport,Detected,Fruit & Veg,APPLES,0.1
1832776,1832717,1832775,2019-02-01T23:49:27Z,Airport,Declared,Fruit & Veg,PEARS,0.15
1833231,1831673,1833230,2019-02-01T23:22:26Z,Airport,Detected,Fruit & Veg,APPLES,0.3
1834170,1834131,1834169,2019-02-02T06:00:54Z,Airport,Detected,Fruit & Veg,BLUEBERRIES,0.1
1834923,1834862,1834920,2019-02-02T20:40:11Z,Airport,Declared,Fruit & Veg,ORANGES,0.5
1834925,1834862,1834920,2019-02-02T20:40:11Z,Airport,Declared,Fruit & Veg,TOMATOES,0.3
1835032,1834993,1835031,2019-02-02T21:10:32Z,Airport,Detected,Fruit & Veg,APPLES,0.3
1837850,1837287,1837849,2019-02-03T05:20:58Z,Airport,Declared,Fruit & Veg,GRAPES,0.3
1839205,1839166,1839204,2019-02-03T21:09:21Z,Airport,Detected,Fruit & Veg,APPLES,0.1
1839206,1839166,1839204,2019-02-03T21:09:21Z,Airport,Detected,Fruit & Veg,NECTARINES,0.1
1839207,1839166,1839204,2019-02-03T21:09:21Z,Airport,Detected,Fruit & Veg,TOMATOES,0.08
1840342,1839346,1840341,2019-02-03T22:20:04Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1843969,1843930,1843968,2019-02-04T22:00:44Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1848172,1848001,1848171,2019-02-05T09:00:01Z,Airport,Declared,Fruit & Veg,STRAWBERRIES,0.3
1848443,1848215,1848442,2019-02-05T10:30:33Z,Airport,Declared,Fruit & Veg,TOMATOES,0.4
1848463,1848215,1848462,2019-02-05T10:30:33Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1848617,1848275,1848616,2019-02-05T11:48:54Z,Airport,Detected,Fruit & Veg,CAPSICUMS,0.15
1848637,1848275,1848636,2019-02-05T11:48:54Z,Airport,Detected,Fruit & Veg,STRAWBERRIES,0.05
1848638,1848275,1848636,2019-02-05T11:48:54Z,Airport,Detected,Fruit & Veg,AVOCADOS,0.1
1848639,1848275,1848636,2019-02-05T11:48:54Z,Airport,Detected,Fruit & Veg,BLUEBERRIES,0.05
1849756,1849563,1849755,2019-02-05T23:42:00Z,Airport,Detected,Fruit & Veg,APPLES,0.3
1849841,1849783,1849840,2019-02-05T23:00:58Z,Airport,Detected,Fruit & Veg,NECTARINES,0.2
1849440,1849401,1849439,2019-02-05T23:16:17Z,Airport,Detected,Fruit & Veg,LEMONS,0.3
1849602,1849543,1849601,2019-02-05T23:00:18Z,Airport,Detected,Fruit & Veg,NECTARINES,0.4
1849692,1849563,1849691,2019-02-05T23:42:00Z,Airport,Detected,Fruit & Veg,ORANGES,0.2
1852242,1852065,1852239,2019-02-06T05:30:38Z,Airport,Detected,Fruit & Veg,KIWI FRUIT,0.1
1852330,1852045,1852329,2019-02-06T05:09:06Z,Airport,Detected,Fruit & Veg,PLUMS,0.15
1852851,1851573,1852850,2019-02-06T05:45:44Z,Airport,Detected,Fruit & Veg,MANGOES,0.5
1853230,1853150,1853228,2019-02-06T08:25:38Z,Airport,Declared,Fruit & Veg,APPLES,0.15
1854487,1853801,1854467,2019-02-06T22:09:58Z,Airport,Detected,Fruit & Veg,BANANAS,0.1
1854468,1853801,1854467,2019-02-06T22:09:58Z,Airport,Detected,Fruit & Veg,TOMATOES,0.2
1854737,1853864,1854736,2019-02-06T22:40:14Z,Airport,Detected,Fruit & Veg,PLUMS,0.1
1854863,1853884,1854862,2019-02-06T23:16:20Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1854864,1853884,1854862,2019-02-06T23:16:20Z,Airport,Detected,Fruit & Veg,ORANGES,0.2
1861878,1861447,1861877,2019-02-08T03:44:58Z,Airport,Detected,Fruit & Veg,BANANAS,0.15
1861964,1861427,1861963,2019-02-08T04:00:29Z,Airport,Detected,Fruit & Veg,PEACHES,0.15
1862129,1861307,1862128,2019-02-08T01:50:43Z,Airport,Detected,Fruit & Veg,APPLES,0.4
1862149,1861307,1862148,2019-02-08T01:50:43Z,Airport,Declared,Fruit & Veg,GRAPES,0.2
1862563,1859673,1862562,2019-02-08T00:00:38Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1862844,1862302,1862842,2019-02-08T05:30:21Z,Airport,Detected,Fruit & Veg,MANGOES,0.4
1862845,1862302,1862842,2019-02-08T05:30:21Z,Airport,Detected,Fruit & Veg,APPLES,0.15
1864570,1864531,1864569,2019-02-09T02:30:00Z,Airport,Detected,Fruit & Veg,ORANGES,0.3
1867624,1867585,1867623,2019-02-09T03:38:20Z,Airport,Detected,Fruit & Veg,ORANGES,1.2
1868423,1868324,1868422,2019-02-09T23:27:16Z,Airport,Declared,Fruit & Veg,APPLES,0.125
1868443,1868324,1868442,2019-02-09T23:27:16Z,Airport,Declared,Fruit & Veg,GRAPES,1
1869458,1869399,1869457,2019-02-10T06:00:24Z,Airport,Detected,Fruit & Veg,BANANAS,0.15
1869566,1869527,1869565,2019-02-10T06:35:55Z,Airport,Detected,Fruit & Veg,AVOCADOS,0.25
1869649,1869610,1869648,2019-02-10T06:45:26Z,Airport,Declared,Fruit & Veg,APPLES,0.15
1869669,1869610,1869668,2019-02-10T06:45:26Z,Airport,Declared,Fruit & Veg,APPLES,0.3
1869895,1868744,1869894,2019-02-10T06:18:53Z,Airport,Detected,Fruit & Veg,APPLES,0.5
1869942,1868724,1869941,2019-02-10T06:35:50Z,Airport,Detected,Fruit & Veg,PEACHES,0.4
1870468,1870397,1870467,2019-02-10T09:50:21Z,Airport,Declared,Fruit & Veg,STRAWBERRIES,0.2
1873910,1873831,1873909,2019-02-11T03:35:19Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1873911,1873831,1873909,2019-02-11T03:35:19Z,Airport,Detected,Fruit & Veg,APPLES,0.2
1875414,1875375,1875413,2019-02-11T09:55:16Z,Airport,Declared,Fruit & Veg,BANANAS,0.7
1875463,1874026,1875462,2019-02-11T10:46:38Z,Airport,Detected,Fruit & Veg,LYCHEES,0.15
1875464,1874026,1875462,2019-02-11T10:46:38Z,Airport,Detected,Fruit & Veg,PEARS,0.2
1875543,1874006,1875542,2019-02-11T10:05:15Z,Airport,Detected,Fruit & Veg,BANANAS,0.1
1875787,1873986,1875786,2019-02-11T09:05:16Z,Airport,Detected,Fruit & Veg,APPLES,0.25
1875902,1873851,1875901,2019-02-11T07:25:03Z,Airport,Detected,Fruit & Veg,AVOCADOS,0.15
1876094,1873811,1876093,2019-02-11T06:36:23Z,Airport,Detected,Fruit & Veg,AVOCADOS,0.05
1876095,1873811,1876093,2019-02-11T06:36:23Z,Airport,Detected,Fruit & Veg,BANANAS,0.2
1877295,1877256,1877294,2019-02-11T22:37:29Z,Airport,Detected,Fruit & Veg,TOMATOES,0.3
1877347,1877256,1877327,2019-02-11T22:37:29Z,Airport,Declared,Fruit & Veg,BANANAS,0.1
1877328,1877256,1877327,2019-02-11T22:37:29Z,Airport,Declared,Fruit & Veg,PEARS,0.1
1877679,1877640,1877678,2019-02-11T23:40:55Z,Airport,Detected,Fruit & Veg,MANGOES,0.02
1877680,1877640,1877678,2019-02-11T23:40:55Z,Airport,Detected,Fruit & Veg,STRAWBERRIES,0.02
